"feature","Magen-ALS-enrolment-bloodplasma-SRR13934207","Magen-ALS-enrolment-bloodplasma-SRR13934280","Magen-ALS-enrolment-bloodplasma-SRR13934368","Magen-ALS-enrolment-bloodplasma-SRR13934445","Magen-ALS-enrolment-bloodplasma-SRR13934332","Magen-ALS-enrolment-bloodplasma-SRR13934202","Magen-ALS-enrolment-bloodplasma-SRR13934244","Magen-ALS-enrolment-bloodplasma-SRR13934329","Magen-ALS-enrolment-bloodplasma-SRR13934241","Magen-ALS-enrolment-bloodplasma-SRR13934436","Magen-ALS-enrolment-bloodplasma-SRR13934226","Magen-ALS-enrolment-bloodplasma-SRR13934290","Magen-ALS-enrolment-bloodplasma-SRR13934441","Magen-ALS-enrolment-bloodplasma-SRR13934240","Magen-ALS-enrolment-bloodplasma-SRR13934404","Magen-ALS-enrolment-bloodplasma-SRR13934334","Magen-ALS-enrolment-bloodplasma-SRR13934448","Magen-ALS-enrolment-bloodplasma-SRR13934420","Magen-ALS-enrolment-bloodplasma-SRR13934333","Magen-ALS-enrolment-bloodplasma-SRR13934394","Magen-ALS-enrolment-bloodplasma-SRR13934406","Magen-ALS-enrolment-bloodplasma-SRR13934224","Magen-ALS-enrolment-bloodplasma-SRR13934373","Magen-ALS-enrolment-bloodplasma-SRR13934376","Magen-ALS-enrolment-bloodplasma-SRR13934243","Magen-ALS-enrolment-bloodplasma-SRR13934452","Magen-ALS-enrolment-bloodplasma-SRR13934421","Magen-ALS-enrolment-bloodplasma-SRR13934216","Magen-ALS-enrolment-bloodplasma-SRR13934217","Magen-ALS-enrolment-bloodplasma-SRR13934430","Magen-ALS-enrolment-bloodplasma-SRR13934278","Magen-ALS-enrolment-bloodplasma-SRR13934453","Magen-ALS-enrolment-bloodplasma-SRR13934387","Magen-ALS-enrolment-bloodplasma-SRR13934331","Magen-ALS-enrolment-bloodplasma-SRR13934239","Magen-ALS-enrolment-bloodplasma-SRR13934291","Magen-ALS-enrolment-bloodplasma-SRR13934279","Magen-ALS-enrolment-bloodplasma-SRR13934447","Magen-ALS-enrolment-bloodplasma-SRR13934210","Magen-ALS-enrolment-bloodplasma-SRR13934439","Magen-ALS-enrolment-bloodplasma-SRR13934405"
"hsa-miR-93-5p_5_GT",-0.171480356440513,-0.171480356440513,0.725883152324788,-0.171480356440513,1.0759804795079,1.91204646318111,1.60326370442467,1.01036488351009,4.39373752227113,-0.171480356440513,-0.171480356440513,13.7906793573297,-0.171480356440513,-0.171480356440513,1.55979902275138,-0.171480356440513,2.34119270746883,-0.171480356440513,1.81845454915929,1.50733241502185,-0.171480356440513,-0.171480356440513,7.54903674649258,2.55758811671838,2.88397773774255,2.89265540998982,-0.171480356440513,4.72300470569713,0.986069010049827,1.67639677535193,7.21312845499556,0.99826255704437,0.969499771765272,-0.171480356440513,-0.171480356440513,-0.171480356440513,-0.171480356440513,-0.171480356440513,-0.171480356440513,-0.171480356440513,-0.171480356440513
"hsa-let-7a-5p_5_GT",-0.169617593296667,13.7606120375446,0.565465501879682,3.31166008032814,2.72737374747923,1.47964103352006,1.75489865277151,0.614512026848367,-0.169617593296667,1.09138739001469,3.30868658033946,-0.169617593296667,-0.169617593296667,-0.169617593296667,1.02295265690636,1.50303935891612,4.05253354456091,2.78738008015857,0.387233156812925,0.354624499047904,-0.169617593296667,-0.169617593296667,-0.169617593296667,2.32130425297461,1.03580958003954,-0.169617593296667,0.810663595883738,2.46421185919989,2.79334479224544,-0.169617593296667,0.686874347115179,10.4333835901882,-0.169617593296667,1.20449945635847,-0.169617593296667,-0.169617593296667,-0.169617593296667,-0.169617593296667,-0.169617593296667,-0.169617593296667,-0.169617593296667
"hsa-let-7a-5p_2_GT",-0.158504732879246,1.54543155607508,6.39628915897937,0.607984831972504,0.351770824625143,13.3679076371654,0.26522521867701,0.704723121488555,0.566469325180734,0.304231103188958,0.99024757981535,0.960680977187157,0.573371335165892,0.196126300979,0.454167698032244,0.485979816868714,0.30630087755991,0.248405472310301,0.485168862868685,1.63058106523993,0.176108488960598,0.358273075515818,1.10926280394703,0.321378677292739,12.4482170567024,0.858330752196526,0.812744669370246,0.276422393064955,0.400669216412658,0.495077248646873,0.360084572454679,0.366760807007348,0.146254751834814,0.295314156989223,-0.158504732879246,0.739434217864139,0.801468198109296,0.676756267542187,3.36704405003837,0.99386657413621,0.219720216997981
"hsa-let-7f-5p_5_GT",-0.178841855989426,10.6978816465942,0.162041238883747,-0.178841855989426,1.5652173189225,0.522924237641685,6.68717243115949,0.336704014470921,1.12904690057488,0.882372860247371,-0.178841855989426,-0.178841855989426,1.30893530634924,1.1991440244117,7.68674583071356,0.261568327399195,-0.178841855989426,1.14326762426419,0.136372852495895,5.1827548631765,2.30106643812803,-0.178841855989426,-0.178841855989426,1.2807529228452,0.722331934642006,0.288088412110466,0.419726432134259,1.30877382099386,0.424224075427195,0.573463534819223,0.385947784281687,0.437584843108054,-0.178841855989426,0.905685091150959,-0.178841855989426,-0.178841855989426,-0.178841855989426,-0.178841855989426,-0.178841855989426,8.0698799824142,-0.178841855989426
"hsa-miR-122-5p_3_GT",-0.152181775106966,-0.152181775106966,0.907665045759134,-0.152181775106966,0.617245802226559,-0.152181775106966,-0.152181775106966,-0.152181775106966,-0.152181775106966,-0.152181775106966,-0.152181775106966,0.427629592568994,-0.152181775106966,-0.152181775106966,1.92932285074285,2.34574776781269,1.43140066851184,2.27303737867724,-0.152181775106966,1.9322858131774,-0.152181775106966,-0.152181775106966,-0.152181775106966,-0.152181775106966,-0.152181775106966,15.0801085777849,1.26738136450379,4.08550157456183,-0.152181775106966,3.1395604115158,2.79433207649232,-0.152181775106966,0.810234809203931,0.798593579649843,-0.152181775106966,3.1573127609504,5.22488685707172,8.54941853825746,-0.152181775106966,-0.152181775106966,-0.152181775106966
"hsa-miR-744-5p_4_GT",-0.137409463710495,-0.137409463710495,2.53336237528468,6.86862389034295,-0.137409463710495,-0.137409463710495,3.77625153869183,-0.137409463710495,5.20224829795246,2.15533256473208,-0.137409463710495,-0.137409463710495,-0.137409463710495,-0.137409463710495,-0.137409463710495,2.065604471752,3.18964722037326,4.78727001103716,-0.137409463710495,-0.137409463710495,-0.137409463710495,15.7321505225959,-0.137409463710495,-0.137409463710495,-0.137409463710495,1.75802739140293,-0.137409463710495,-0.137409463710495,1.50963275507377,-0.137409463710495,3.37600567793661,2.28444769444314,-0.137409463710495,-0.137409463710495,-0.137409463710495,-0.137409463710495,-0.137409463710495,-0.137409463710495,-0.137409463710495,-0.137409463710495,-0.137409463710495
"hsa-miR-744-5p_5_GT",-0.135398634936487,-0.135398634936487,-0.135398634936487,11.9743136124603,-0.135398634936487,-0.135398634936487,-0.135398634936487,5.24521862160839,-0.135398634936487,3.82753514211852,-0.135398634936487,-0.135398634936487,3.82733489281195,-0.135398634936487,-0.135398634936487,-0.135398634936487,-0.135398634936487,-0.135398634936487,1.98321214186656,-0.135398634936487,-0.135398634936487,-0.135398634936487,-0.135398634936487,7.13604285918883,-0.135398634936487,-0.135398634936487,-0.135398634936487,5.33301336660745,8.40518616712634,7.23998898042527,-0.135398634936487,-0.135398634936487,-0.135398634936487,-0.135398634936487,-0.135398634936487,-0.135398634936487,-0.135398634936487,-0.135398634936487,-0.135398634936487,-0.135398634936487,-0.135398634936487
"hsa-miR-103a-3p_5_GT",-0.145925611428465,4.58037617356419,0.319831691884289,3.72848501913189,0.685988772517003,0.567514320848851,0.168603846659279,0.143576613985757,0.68044636318504,0.243204987037563,4.44576972035751,-0.145925611428465,1.41876686093431,1.40772317542584,-0.145925611428465,0.249975512475524,-0.145925611428465,1.40446457301591,0.167225774092185,0.757713112058606,-0.145925611428465,-0.145925611428465,-0.145925611428465,0.316430308134429,-0.145925611428465,0.105824954598939,-0.145925611428465,0.706351763654368,0.543931834847579,0.612302719630216,1.30234364483972,10.8311305949382,14.3206763602584,-0.145925611428465,-0.145925611428465,-0.145925611428465,2.99888676568815,-0.145925611428465,-0.145925611428465,-0.145925611428465,-0.145925611428465
"hsa-miR-16-5p_3_GT",-0.213942954961082,3.7735141527845,0.553170321679943,0.344210776225322,4.64117333292174,0.632827219342787,1.83402269366146,0.728517374864917,0.328734527281431,0.713224603120454,0.734464810931095,1.09077530556613,2.04263839393675,1.05773788340598,0.816627917560991,0.845968307019623,0.770535121095142,0.752870285662152,0.86125717262097,2.22501004092102,8.03045670664111,0.796426810533444,0.765407528599974,0.412410856973689,0.969111116004027,0.939512242909099,0.787184942865461,0.772014322474681,1.06725066872968,0.608401122171389,0.603614883380622,0.539700653522027,0.638919328401078,3.91275533415003,-0.213942954961082,0.605102118944581,0.303393902174702,1.07648662567922,0.648744699886318,1.45164784370228,0.454563858759734
"hsa-miR-486-5p_5_GT",-0.140356024523038,4.98162231344316,-0.140356024523038,1.54297759911825,0.448407072754562,0.207194545396708,-0.140356024523038,-0.140356024523038,0.802422888672258,0.117393119591922,0.775826904558067,15.8392202129579,-0.140356024523038,0.157686130366007,0.350097249141179,-0.00939390406683459,0.897893744845581,0.243598864099105,-0.140356024523038,2.99834254714945,0.602424398349199,-0.140356024523038,-0.140356024523038,0.123911721921688,0.0774909095319946,0.701895978020027,10.1848578947873,1.09018181165363,1.51725635860345,-0.0087163311250024,0.47283469802582,0.367447005142481,0.287179542272952,0.337346089702635,1.91005180789385,0.507784336444114,1.04011454331592,0.595108832932352,0.179714757726514,0.195644069378549,-0.140356024523038
"hsa-miR-146a-5p_2_GT",-0.134848696120281,-0.134848696120281,1.57816170611033,0.974493582272223,-0.134848696120281,0.424249913736616,0.060141706417567,1.01996564795216,-0.134848696120281,-0.134848696120281,-0.134848696120281,5.46939189535478,-0.134848696120281,3.98033532199098,-0.134848696120281,0.217263101775055,-0.134848696120281,0.770709735724552,0.48134608105082,0.416938818151367,-0.134848696120281,-0.134848696120281,-0.134848696120281,-0.134848696120281,-0.134848696120281,0.551315055330781,-0.134848696120281,1.88057399360958,0.537358840443784,-0.134848696120281,0.258952482760486,1.73834510480497,-0.134848696120281,9.655538507059,15.332021992025,3.73402634117848,-0.134848696120281,-0.134848696120281,-0.134848696120281,-0.134848696120281,-0.134848696120281
"hsa-miR-126-3p_3_GT",-0.114712566529452,14.5211046554588,-0.114712566529452,0.285945535013919,0.450855476434043,0.4270149157301,0.235204478921019,0.309477676421576,1.03338970596672,0.0442336368580104,0.771558939224427,2.04927649366506,0.0655474196058815,-0.114712566529452,0.0270304948659907,-0.114712566529452,-0.114712566529452,-0.114712566529452,0.231506804428367,0.652494375110165,-0.114712566529452,-0.114712566529452,-0.114712566529452,-0.114712566529452,1.02895764132134,0.117980385420342,-0.114712566529452,1.09976182343232,5.71562086879198,12.2194017949139,-0.114712566529452,0.00333145370524253,-0.114712566529452,2.38719338242464,-0.114712566529452,-0.114712566529452,-0.114712566529452,-0.114712566529452,-0.114712566529452,-0.114712566529452,0.973926897118729
"hsa-miR-30d-5p_2_GT",-0.113548449482292,-0.113548449482292,-0.113548449482292,-0.113548449482292,-0.113548449482292,-0.113548449482292,0.732387678669454,3.11609806569016,6.10673484130304,-0.113548449482292,14.9498751338548,-0.113548449482292,-0.113548449482292,-0.113548449482292,-0.113548449482292,-0.113548449482292,-0.113548449482292,2.49522884239611,-0.113548449482292,3.72220610438643,-0.113548449482292,-0.113548449482292,-0.113548449482292,2.79043340460557,-0.113548449482292,-0.113548449482292,-0.113548449482292,-0.113548449482292,-0.113548449482292,-0.113548449482292,-0.113548449482292,-0.113548449482292,1.8754230027653,-0.113548449482292,-0.113548449482292,10.3122834161398,-0.113548449482292,-0.113548449482292,-0.113548449482292,-0.113548449482292,-0.113548449482292
"hsa-miR-92a-3p_5_GT",-0.120805649760692,0.311611695689537,0.0366267066343606,0.112478085209518,0.043822557414573,2.59555528911459,0.00369670150468463,-0.120805649760692,0.0345790217539826,-0.0603171567144316,0.0853476778236141,9.91737403034342,11.9669995315436,11.7496861406787,-0.0353206091732323,-0.08472151492369,-0.0441544676908912,-0.00521631331087151,-0.0557199164039264,0.348618293026789,0.40842713757184,-0.120805649760692,-0.120805649760692,-0.0424387778360095,-0.120805649760692,-0.0356784750473329,-0.0509223439877452,0.0202158705154447,0.25851413349997,0.098026120123185,-0.021496803853964,3.28942174058037,-0.0452893071687213,0.103638099437245,-0.120805649760692,0.146528997787025,0.0175830065775683,0.248788657370757,-0.0226000835082553,-0.120805649760692,0.4183374143244
"hsa-let-7b-5p_5_GT",-0.131526412289345,-0.131526412289345,-0.131526412289345,-0.131526412289345,17.2077143444651,0.184420142622556,0.119420070479521,7.07694175142249,-0.131526412289345,-0.131526412289345,1.00186159479168,-0.131526412289345,0.223997803974823,-0.131526412289345,0.725126565431834,0.492771754126346,0.228899509046253,0.455874123267939,1.01190265956738,-0.131526412289345,-0.131526412289345,-0.131526412289345,-0.131526412289345,1.20197676138356,1.54561363508463,-0.131526412289345,-0.131526412289345,0.207782907098531,0.270995015572523,0.190264415720357,1.66009382975718,0.95658319143206,0.252133377722863,1.66985426768612,4.95291680343548,-0.131526412289345,-0.131526412289345,-0.131526412289345,-0.131526412289345,-0.131526412289345,1.27708139829419
"hsa-miR-223-3p_2_GT",-0.108889494718371,-0.108889494718371,-0.108889494718371,0.857457452529102,-0.108889494718371,17.4869510119281,0.447221047966159,6.08811137066856,-0.108889494718371,-0.108889494718371,-0.108889494718371,-0.108889494718371,0.630472857544533,0.924041923369462,-0.108889494718371,1.25035184855298,-0.108889494718371,0.765394607972422,0.778506088066458,0.735797799798417,-0.108889494718371,7.33627975932063,-0.108889494718371,0.472829906198008,-0.108889494718371,0.120830097141241,-0.108889494718371,1.81197571730103,-0.108889494718371,-0.108889494718371,0.303548339235949,0.40475454801272,-0.108889494718371,0.937176755628079,-0.108889494718371,-0.108889494718371,-0.108889494718371,-0.108889494718371,-0.108889494718371,-0.108889494718371,1.56334130123948
"hsa-miR-328-3p_3_GT",-0.103164329133981,-0.103164329133981,-0.103164329133981,-0.103164329133981,8.36153810462675,-0.103164329133981,-0.103164329133981,4.82475954715886,-0.103164329133981,-0.103164329133981,-0.103164329133981,-0.103164329133981,-0.103164329133981,-0.103164329133981,-0.103164329133981,-0.103164329133981,-0.103164329133981,-0.103164329133981,-0.103164329133981,-0.103164329133981,-0.103164329133981,-0.103164329133981,-0.103164329133981,-0.103164329133981,14.4036410566163,-0.103164329133981,-0.103164329133981,-0.103164329133981,-0.103164329133981,-0.103164329133981,7.9954265851727,-0.103164329133981,6.71200965135775,-0.103164329133981,-0.103164329133981,-0.103164329133981,-0.103164329133981,-0.103164329133981,-0.103164329133981,-0.103164329133981,-0.103164329133981
"hsa-let-7a-5p_4_GT",-0.108333219677277,0.721608869925532,0.145052965377956,0.291670387455114,0.291108742078704,0.175919917390354,0.849894923702225,0.131926980492874,0.0598170659303227,0.0204589688939216,-0.108333219677277,-0.108333219677277,-0.0446765437057544,0.385184932860386,0.0286947472252566,0.179952667189455,10.7666864775276,3.65737460351628,0.243572836829438,0.152690051939693,0.240912228317874,-0.108333219677277,-0.108333219677277,-0.0367806305846112,-0.0159963896061438,0.174680234937598,0.0418476615729141,16.4354749618747,0.16726791907232,0.144319491684765,0.0884909912957213,0.866306350605977,2.57772839233431,0.049554724926653,-0.108333219677277,-0.108333219677277,-0.108333219677277,0.182262093802478,0.382295675120011,-0.108333219677277,-0.108333219677277
"hsa-miR-206_2_GT",-0.0937741404077607,-0.0937741404077607,-0.0937741404077607,-0.0937741404077607,15.7278502214984,7.03011473424454,-0.0937741404077607,-0.0937741404077607,-0.0937741404077607,-0.0937741404077607,-0.0937741404077607,-0.0937741404077607,-0.0937741404077607,-0.0937741404077607,-0.0937741404077607,-0.0937741404077607,9.74899539942248,3.64827986532759,-0.0937741404077607,-0.0937741404077607,-0.0937741404077607,-0.0937741404077607,-0.0937741404077607,-0.0937741404077607,-0.0937741404077607,-0.0937741404077607,-0.0937741404077607,-0.0937741404077607,-0.0937741404077607,-0.0937741404077607,-0.0937741404077607,-0.0937741404077607,-0.0937741404077607,-0.0937741404077607,-0.0937741404077607,-0.0937741404077607,-0.0937741404077607,-0.0937741404077607,2.29215734668892,-0.0937741404077607,-0.0937741404077607
"hsa-miR-24-3p_2_GT",-0.0917861347929917,8.00314903243152,-0.0917861347929917,1.78963331992241,-0.0917861347929917,1.03767959575526,-0.0917861347929917,-0.0917861347929917,-0.0917861347929917,-0.0917861347929917,-0.0917861347929917,-0.0917861347929917,-0.0917861347929917,-0.0917861347929917,-0.0917861347929917,-0.0917861347929917,-0.0917861347929917,4.55668517674067,-0.0917861347929917,-0.0917861347929917,-0.0917861347929917,-0.0917861347929917,-0.0917861347929917,-0.0917861347929917,-0.0917861347929917,1.63503384745434,-0.0917861347929917,-0.0917861347929917,-0.0917861347929917,0.929297252400531,-0.0917861347929917,-0.0917861347929917,1.65119974129887,-0.0917861347929917,-0.0917861347929917,-0.0917861347929917,-0.0917861347929917,-0.0917861347929917,-0.0917861347929917,17.754278894744,-0.0917861347929917
"hsa-miR-221-3p_2_GT",-0.112933456979321,-0.112933456979321,-0.112933456979321,-0.112933456979321,12.9881445350588,0.352889070598923,0.314370735171733,-0.112933456979321,1.4705961293797,-0.112933456979321,-0.112933456979321,-0.112933456979321,-0.112933456979321,-0.112933456979321,0.743802120020483,0.695414074611277,-0.112933456979321,-0.112933456979321,0.0941850647577875,6.55477849639201,11.385433895449,-0.112933456979321,-0.112933456979321,0.351847584892866,-0.112933456979321,0.8367688582701,-0.112933456979321,-0.112933456979321,0.152248148375006,-0.112933456979321,1.02355298571381,-0.112933456979321,-0.112933456979321,-0.112933456979321,-0.112933456979321,-0.112933456979321,-0.112933456979321,-0.112933456979321,-0.112933456979321,-0.112933456979321,-0.112933456979321
